"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado"
619,4,"C","Hogar",0,0,0,25.69338,-100.11017,"Hogar Reunión","UT_DENSIDAD","TRAIN","Bahía Central, Los Puertos 1° y2° sector, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
421,4,"C","Hogar",124.98,13,11,25.65846,-100.16494,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Bosque, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
305,4,"B","Base",84,10,9,25.6634,-100.1497,"Clásico","UT_DENSIDAD","TRAIN","Calle Uranio, Plaza El Molinete, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
312,4,"C","Hogar",128,13,11,25.64689,-100.17775,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Profesor Eloy Cavazos, Mision Santa Fe, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
617,4,"C","Hogar",0,0,0,25.65422,-100.07998,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Alhelí, Villas de San Jose, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
397,4,"C","Hogar",107.52,11,6,25.6812,-100.17201,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Río Missouri, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
416,4,"C","Hogar",101.73,12,8,25.65194,-100.18565,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Maestro Israel Cavazos Garza, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
381,5,"C","Base",107.18,12,6,25.78953,-100.19482,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, Carretera A Santa Rosa, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
513,5,"C","Hogar",106.69,13,8,25.80144,-100.21888,"Hogar Reunión","UT_DENSIDAD","TRAIN","Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
512,5,"B","Hogar",98.66,13,7,25.75565,-100.10629,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Lucca, Cantoral, Pesquería, Nuevo León, 66673, México","66673","Nuevo León"
382,5,"C","Hogar",107.27,13,7,25.70592,-100.1009,"Barrio Competido","UT_DENSIDAD","TRAIN","OXXO, Calle Carmín, Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
415,5,"C","Hogar",99.9,13,10,25.74753,-100.15064,"Hogar Reunión","UT_DENSIDAD","TRAIN","San Miguel Arcángel, Misión San Javier, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
203,5,"CD","Base",109.41,12,11,25.74875,-100.22658,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Avenida Camino al Mezquital, Apodaca, Nuevo León, 66630, México","66630","Nuevo León"
384,5,"C","Hogar",116.15,13,7,25.70345,-100.09608,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida San Fernando, Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
871,5,"C","Hogar",0,0,0,25.79852,-100.22754,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Eucalipto, Prados de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
383,5,"C","Hogar",107.4,13,9,25.70929,-100.10361,"Parada Técnica","UT_DENSIDAD","TRAIN","Parroquia Nuestra Señora Del Roble, 650, Avenida San Fernando, Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
872,5,"C","Hogar",0,0,0,25.76884,-100.15083,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Trevoles, Los Tréboles, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
418,5,"CD","Hogar",119.18,12,9,25.75359,-100.15279,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle San Benito, San Benito, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
202,5,"C","Base",80.28,10,5,25.82094,-100.22097,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Eulalio Gutiérrez, Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
412,5,"C","Hogar",115.2,12,9,25.80539,-100.21943,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo Villas de Santa Rosa, Avenida Paseo de las Flores, Villas de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
393,5,"C","Hogar",112.3,12,8,25.82126,-100.10702,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Tlaxcala, Arcos del Parque, Colinas del Aeropuerto, Pesquería, Nuevo León, 66655, México","66655","Nuevo León"
235,5,"C","Base",126.41,12,9,25.78424,-100.26629,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Margaritas, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
394,5,"C","Hogar",111.77,13,9,25.81771,-100.1078,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle San Nicolás, Colinas del Aeropuerto, Pesquería, Nuevo León, 66655, México","66655","Nuevo León"
535,5,"C","Base",114.38,13,9,25.78523,-100.19049,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN","OXXO, Calle José María Morelos, Centro Apodaca, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
534,5,"C","Hogar",115.02,13,0,25.80848,-100.2275,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Lago, Privadas de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
533,5,"C","Hogar",117.29,13,6,25.76443,-100.26214,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Josefa Madrigal, Mujeres Ilustres, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
398,5,"C","Hogar",95.97,13,8,25.76204,-100.13888,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Praga, Paseo de las Flores, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
821,5,"C","Hogar",0,0,0,25.78159,-100.24528,"Hogar Reunión","UT_DENSIDAD","TRAIN","354, Avenida Paseo de los Pinos, Bosques Real II, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
399,5,"D","Hogar",108.42,13,9,25.8141,-100.25587,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Doctor Martín Luther King, Los Amarantos, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
385,5,"CD","Hogar",112.95,13,9,25.71077,-100.09625,"Barrio Competido","UT_DENSIDAD","TRAIN","Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
388,5,"C","Hogar",111.77,13,9,25.82395,-100.12135,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Loma Larga, Pesquería, Nuevo León, 66655, México","66655","Nuevo León"
403,5,"C","Hogar",109.73,13,9,25.8132,-100.10732,"Parada Técnica","UT_DENSIDAD","TRAIN","Calle Soto La Marina, Colinas del Aeropuerto, Pesquería, Nuevo León, 66655, México","66655","Nuevo León"
831,5,"B","Hogar",0,0,0,25.80079,-100.19156,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Paseo Rinconada Colonial, Katavia Residencial, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
833,5,"C","Hogar",0,0,0,25.8173,-100.234,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard Cardenal, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
836,5,"C","Hogar",0,0,0,25.796,-100.2677,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Bugambilias, Valle de las Palmas V, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
387,5,"C","Hogar",118.08,12,4,25.75882,-100.17007,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Río de Oro, Pueblo Nuevo V, Apodaca, Nuevo León, 66645, México","66645","Nuevo León"
217,5,"CD","Hogar",115.81,10,14,25.79035,-100.26302,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Andrómeda, Andalucia, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
386,5,"C","Hogar",107.1,12,13,25.70686,-100.09634,"Oficinistas","UT_DENSIDAD","TRAIN","Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
849,5,"C","Hogar",0,0,0,25.85841,-99.94211,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle 5 de Mayo, Doctor González, Nuevo León, México",NA,"Nuevo León"
459,5,"C","Hogar",82.92,12,8,25.73927,-100.14431,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Misión San Pablo, Mision San Pablo, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
136,5,"CD","Hogar",107.9,10,13,25.77565,-100.26596,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Calabacilla, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
468,5,"C","Hogar",115,13,7,25.82092,-100.23078,"Hogar Reunión","UT_DENSIDAD","TRAIN","354, Avenida Golondrinas, Paseo de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
467,5,"C","Hogar",121.19,13,0,25.82195,-100.23402,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard Cardenal, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
371,5,"C","Peatonal",95,10,4,25.77614,-100.18724,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Crédito Vanguardia, Boulevard Carlos Salinas de Gortari, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
465,5,"C","Base",121.28,13,12,25.77893,-100.25511,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Afganistán, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
359,5,"C","Hogar",66.24,10,9,25.79337,-100.23526,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Álamo, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
462,5,"C","Base",64.51,10,8,25.7795,-100.1882,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","OXXO, Calle Ignacio Allende, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
461,5,"C","Hogar",99.45,12,3,25.76057,-100.2168,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Santa Teresa de Jesús, Ex Hacienda San Francisco, Apodaca, Nuevo León, 66632, México","66632","Nuevo León"
137,5,"D","Hogar",128.96,12,10,25.78499,-100.25311,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, Avenida de la Concordia, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
362,5,"C","Base",96,10,11,25.81464,-100.217,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, Calle Profesor Humberto Ramos Lozano, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
115,5,"BC","Receso",160.2,12,0,25.78965,-100.14666,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Avenida Miguel Alemán, Apodaca, Nuevo León, 66626, México","66626","Nuevo León"
363,5,"C","Hogar",115.79,13,11,25.81966,-100.25688,"Hogar Reunión","UT_DENSIDAD","TRAIN","Privada Nixon, Los Amarantos, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
364,5,"C","Hogar",108.21,10,12,25.74235,-100.21792,"Clásico","UT_GAS_URBANA","TRAIN","Oxxo, Avenida José María, Apodaca, Nuevo León, 66478, México","66478","Nuevo León"
369,5,"C","Hogar",95.22,13,9,25.76323,-100.14641,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Calle Nogal, Los Tréboles, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
368,5,"C","Hogar",92.06,13,5,25.76541,-100.14872,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Hojas, Los Tréboles, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
448,5,"C","Base",123.86,13,0,25.77803,-100.17311,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Boulevard Parque Industrial Monterrey, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
451,5,"C","Base",121.96,13,0,25.78324,-100.0539,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle José María Morelos, Pesquería Centro, El Pirul, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
449,5,"C","Hogar",121.98,13,10,25.74115,-100.22425,"Parada Técnica","UT_DENSIDAD","TRAIN","Oxxo, Avenida Multipark, Apodaca, Nuevo León, 66477, México","66477","Nuevo León"
482,5,"C","Receso",129.1,13,7,25.78409,-100.1831,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","OXXO, Calle Elías Flores, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
494,5,"C","Base",111.54,13,5,26.08399,-99.60526,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Doctor Cipriano Hinojosa Ramírez, Cerralvo, Nuevo León, 65900, México","65900","Nuevo León"
353,5,"C","Hogar",97.45,13,10,25.75508,-100.1333,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Calle Estambul, Paseo de las Flores, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
422,5,"C","Base",147.56,13,4,25.87785,-100.25374,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, Carretera a Salinas Victoria, Salinas Victoria, Nuevo León, 65516, México","65516","Nuevo León"
168,5,"CD","Receso",114.1,12,6,25.85564,-100.23961,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Restaurant Garcia G, Carretera Monterrey-Nuevo Laredo, Apodaca, Nuevo León, 66660, México","66660","Nuevo León"
426,5,"C","Receso",109.92,11,4,25.77853,-100.18607,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Oxxo, Calle Mariano Abasolo, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
166,5,"CD","Hogar",95.54,10,7,25.79733,-100.24907,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Pacto Trigarante, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
428,5,"C","Hogar",143.24,12,6,25.79502,-100.21742,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida Ex Hacienda Santa Rosa, Ex Hacienda Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
483,5,"C","Hogar",113.33,13,6,26.30989,-99.5393,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Zaragoza, Agualeguas, Nuevo León, México",NA,"Nuevo León"
502,5,"C","Base",111.44,13,10,25.78769,-100.18016,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle La Joyita, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
481,5,"C","Hogar",113.5,13,11,25.7829,-100.2648,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Hortensia, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
479,5,"C","Receso",117.85,13,10,25.78114,-100.18658,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Mariano Matamoros, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
432,5,"CD","Hogar",112.31,13,7,25.81587,-100.26231,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Calle Jardines Del Oriente, Jardines de Monterrey I, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
376,5,"C","Hogar",97.3,12,10,25.74147,-100.15877,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Camino a Rancho los Fernández, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
475,5,"C","Hogar",114.49,13,11,26.21838,-99.48379,"Hogar Reunión","UT_DENSIDAD","TRAIN","General Treviño, Nuevo León, México",NA,"Nuevo León"
434,5,"C","Hogar",105.56,13,9,25.78113,-100.25848,"Hogar Reunión","UT_DENSIDAD","TRAIN","733, Calle Libia, Prados de la Cieneguita, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
142,5,"BC","Hogar",131.12,13,9,25.7783,-100.18404,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Calle Ignacio Aldama, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
473,5,"C","Hogar",108.95,13,8,26.08988,-99.61414,"Oficinistas","UT_DENSIDAD","TRAIN","Carretera Monterrey-Mier, Cerralvo, Nuevo León, 65900, México","65900","Nuevo León"
373,5,"CD","Hogar",108.32,13,7,25.75829,-100.13589,"Hogar Reunión","UT_DENSIDAD","TRAIN","Praga, Paseo de las Flores, Apodaca, Nuevo León, 66646, México","66646","Nuevo León"
678,5,"C","Hogar",125.71,13,0,25.80739,-100.23326,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Lago, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
743,5,"B","Hogar",110.65,14,0,25.7687,-100.21336,"Hogar Reunión","UT_DENSIDAD","TRAIN","Callejón Matamoros, Apodaca, Nuevo León, 66632, México","66632","Nuevo León"
603,5,"C","Base",129.77,13,0,25.77272,-100.01139,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, NL 70, La Arena, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
749,5,"C","Base",111.84,15,0,26.07895,-99.62539,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle General Nicolás Bravo, Cerralvo, Nuevo León, 65900, México","65900","Nuevo León"
574,5,"C","Hogar",107.74,13,0,25.8221,-100.25906,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida Eugenio A Benavides, Moises Saenz, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
334,5,"C","Receso",117,10,9,25.77734,-100.18229,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Avenida Miguel Alemán, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
608,5,"C","Hogar",110.37,13,0,25.78701,-100.20481,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Capellanía, Capellania Residencial, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
568,5,"C","Hogar",108.3,13,0,25.79812,-100.25672,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Monte Aconcagua, Las Estancias, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
683,5,"C","Hogar",128.77,13,0,25.75383,-100.10352,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Contigo Aprendí, Cantoral, Pesquería, Nuevo León, 66673, México","66673","Nuevo León"
679,5,"C","Hogar",120.39,13,0,25.75634,-100.16623,"Hogar Reunión","UT_DENSIDAD","TRAIN","Rio De Paz, Pueblo Nuevo V, Apodaca, Nuevo León, 66645, México","66645","Nuevo León"
742,5,"C","Base",130.38,14,0,25.79436,-100.08207,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Boulevard Rogelio Pérez Arrambide, Pesquería Centro, Kilómetro Tres, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
563,5,"C","Base",116.56,13,12,25.77845,-100.02328,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","NL 70, La Arena, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
255,5,"C","Hogar",120,12,8,25.77606,-100.25501,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Los Pinos, Fresnos 6°, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
676,5,"C","Hogar",112.43,13,0,25.77877,-100.2631,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Inspiración, Los Robles, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
675,5,"C","Base",120.27,13,0,25.78519,-100.05869,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Vicente Guerrero, Pesquería Centro, El Pirul, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
339,5,"BC","Peatonal",113,10,11,25.77858,-100.12156,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, Boulevard Aeropuerto, Apodaca, Nuevo León, 66620, México","66620","Nuevo León"
771,5,"C","Hogar",117.95,15,0,25.77843,-100.24895,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Costa Rica, Nuevo Amanecer, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
772,5,"C","Hogar",89.6,15,0,25.79316,-100.18115,"","UT_DENSIDAD","TRAIN","Calle Coahuila, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
773,5,"C","Hogar",94.84,15,0,25.80301,-100.22922,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard Santa Rosa, Prados de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
283,5,"C","Hogar",98.26,13,9,25.76396,-100.24963,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Constitución, Fresnos 6°, Apodaca, Nuevo León, 66635, México","66635","Nuevo León"
669,5,"C","Base",113.8,13,0,25.82412,-100.21998,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Jonás García, Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
775,5,"C","Hogar",115.38,15,0,25.76244,-100.25412,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Xcaret, Apodaca, Nuevo León, 66635, México","66635","Nuevo León"
392,5,"C","Receso",103.55,12,3,25.78061,-100.18968,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","101, Calle Miguel Hidalgo y Costilla, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
596,5,"B","Hogar",129.77,13,5,25.79536,-100.0951,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Santa María, Colinas de Santa Engracia, Ladrillera (Entronque Pesquería), Pesquería, Nuevo León, 66620, México","66620","Nuevo León"
703,5,"C","Hogar",115.5,13,0,25.75169,-100.15797,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Callejón San Juan de Terranova, Terranova Elite, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
705,5,"C","Hogar",110.65,13,0,25.74365,-100.1505,"Hogar Reunión","UT_DENSIDAD","TRAIN","Camino a Rancho los Fernández, Apodaca, Nuevo León, 66644, México","66644","Nuevo León"
269,5,"C","Base",118,12,6,25.77694,-100.25638,"Barrio Competido","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Los Pinos, Fresnos 6°, Apodaca, Nuevo León, 66636, México","66636","Nuevo León"
707,5,"C","Hogar",137.47,13,0,25.77529,-100.23816,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Santa Cecilia, Santa Cecilia, Apodaca, Nuevo León, 66630, México","66630","Nuevo León"
319,5,"CD","Hogar",109.81,10,11,25.83017,-100.24536,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Calle Orión, Cosmópolis 8 sector, Apodaca, Nuevo León, 66660, México","66660","Nuevo León"
714,5,"C","Hogar",111.49,13,0,25.87926,-100.0327,"Hogar Reunión","UT_DENSIDAD","TRAIN","General Porfirio Diaz, Marín, Nuevo León, México",NA,"Nuevo León"
698,5,"C","Hogar",125.1,13,0,25.7564,-100.2484,"Hogar Reunión","UT_DENSIDAD","TRAIN","122, Jesus Dionisio Gonzalez, Torres de Sto Domingo, San Nicolás de los Garza, Nuevo León, 66635, México","66635","Nuevo León"
239,5,"C","Hogar",127.58,12,7,25.76451,-100.2572,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Trueno, La Enramada VII, Apodaca, Nuevo León, 66635, México","66635","Nuevo León"
266,5,"C","Receso",156.95,13,7,25.76677,-100.20124,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","OXXO, Lateral Carlos Salinas de Gortari, Apodaca, Nuevo León, 66601, México","66601","Nuevo León"
636,5,"C","Hogar",118.07,13,0,25.79726,-100.05891,"Parada Técnica","UT_DENSIDAD","TRAIN","Calle Villa Regina, Villas Regina, Fraccionamiento Villas Regina, Pesquería, Nuevo León, 66650, México","66650","Nuevo León"
265,5,"C","Hogar",104.01,13,9,25.78422,-100.19039,"Oficinistas","UT_CARRETERA_GAS","TRAIN","OXXO, Calle Reforma, Centro Apodaca, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
729,5,"C","Base",122.28,13,0,25.78478,-100.25775,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida de la Concordia, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
732,5,"C","Hogar",118.46,15,0,25.75866,-100.10849,"Parada Técnica","UT_DENSIDAD","TRAIN","Calle Diamante, Lomas de San Martin, Pesquería, Nuevo León, 66673, México","66673","Nuevo León"
733,5,"C","Base",96.29,14,0,25.79861,-100.20199,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Paseo Virrey de Acuña, Apodaca, Nuevo León, 66623, México","66623","Nuevo León"
696,5,"C","Hogar",117.97,13,0,25.77371,-100.23999,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Camino Real al Mezquital Santa Rosa, Fresnos 6°, Apodaca, Nuevo León, 66630, México","66630","Nuevo León"
736,5,"C","Hogar",111.44,15,0,25.81079,-100.21974,"Hogar Reunión","UT_DENSIDAD","TRAIN","213, Avenida Alfonso Reyes, Valle del Salduero, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
738,5,"C","Base",122.43,15,0,25.77445,-100.19367,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Mariano Abasolo, Centro Apodaca, Apodaca, Nuevo León, 66600, México","66600","Nuevo León"
739,5,"C","Base",110.12,15,0,25.80732,-100.24986,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Almeria, Privadas del Rey II, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
273,5,"C","Base",108.72,13,11,25.76794,-100.24138,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, Honduras, Fresnos 6°, Apodaca, Nuevo León, 66630, México","66630","Nuevo León"
651,5,"C","Base",115.11,13,0,25.77467,-100.20012,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Apodaca, Nuevo León, 66632, México","66632","Nuevo León"
795,5,"C","Receso",108.54,0,0,25.72208,-100.11152,"Parada Técnica","UT_GAS_URBANA","TRAIN","Carretera a Dulces Nombres, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
666,5,"C","Hogar",115.21,13,0,25.7564,-100.23588,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Benito Juárez, Apodaca, Nuevo León, 66630, México","66630","Nuevo León"
244,5,"CD","Hogar",128,12,9,25.80301,-100.22456,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Vesubio, Prados de Santa Rosa, Apodaca, Nuevo León, 66610, México","66610","Nuevo León"
647,5,"C","Hogar",121.89,13,0,25.7865,-100.26285,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Los Encinos, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
661,5,"C","Hogar",114.88,13,0,25.71494,-100.10718,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Honestidad, Madiba, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
