id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,indice_competencia_500m
9421197,19018462112002002000008154S9,7 ELEVEN SUC 2538 GUADALCAZAR,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LAS MITRAS,AVENIDA,VILLA CORONA,CALLE,CAÑÓN SAN JUAN,CALLE,CAÑÓN DEL HUAJUCO,899.0,,,,,,COLONIA,MITRAS PONIENTE,,,,,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,0508,25,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77679629,-100.42795803,2024-05,4
9393941,19039462112011982000008154S7,7 ELEVEN SUC 2559 TORRES OBISPADO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,PRIVADA,CERRO DE LA SILLA,PRIVADA,SIERRA MADRE,AVENIDA,CONSTITUCIÓN,2404.0,,,,,,COLONIA,OBISPADO,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE OBISPADO,SN,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4144,32,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67209733,-100.34672461,2024-05,9
9393938,19039462112012132000008154S8,7 ELEVEN SUC 2564 MONTE EVEREST,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,AGUACOLLA SUR,CALLE,AGUACOLLA CENTRO,CALLE,AGUACOLLA SUR,CALLE,AGUACOLLA PTE.,130.0,,,,,,COLONIA,CERRADAS DE CUMBRES,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,5388,15,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW7-ELEVEN.COM.MX,Fijo,25.75621645,-100.40954595,2024-05,1
9416973,19006462112005422000008154S1,7 ELEVEN SUC 2565 HACIENDA SAN FRANCISCO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CONCORDIA,BOULEVARD,CARLOS SALINAS DE GORTARI,CALLE,IGNACIO ALLENDE,PRIVADA,ARTEMIO ELIZONDO,3640.0,,,,,,FRACCIONAMIENTO,HACIENDA SAN FRANCISCO,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0687,8,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.76839867,-100.19869224,2024-05,3
9448900,19039462112012162000008154S5,7 ELEVEN SUC 2566 CASTELLANA Y MADEIRA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CASTELLANA (CARRETERA A SAN ROQUE),PRIVADA,ARMSTRONG,CALLE,NINGUNO,CALLE,NINGUNO,681.0,,,,,,COLONIA,ESPACIO CUMBRES,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,5528,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75833159,-100.42477097,2024-05,3
9432892,19039462112012092000008154S4,7 ELEVEN SUC 2574 PARALELO OBISPADO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,BELISARIO DOMÍNGUEZ,AVENIDA,DOCTOR JOSÉ ELEUTERIO GONZÁLEZ,CALLE,LICENCIADO JOSÉ BENÍTEZ,CALLE,LOMA LARGA,2725.0,,,,,,COLONIA,OBISPADO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4144,11,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67455683,-100.35052085,2024-05,7
9411110,19018462112001972000008154S4,7 ELEVEN SUC 2575 CUMBRES ELITE PREMIER,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1001.0,,,,,,COLONIA,CUMBRES ELITE PREMIER,,,,,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,1506,20,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.74412216,-100.43610964,2024-05,0
9404503,19006462112005472000008154S6,7 ELEVEN SUC 2577 PRIVALIA HUINALA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,OTRO(ESPECIFIQUE),CAMINO A DULCES NOMBRES,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1000.0,,,,,,FRACCIONAMIENTO,PRIVALIA HUINALA,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,2787,1,,EDGARDO.ALVAREZ@7ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75235054,-100.14728575,2024-05,1
9436226,19006462112005532000008154S7,7 ELEVEN SUC 2578 PLAZA KOALA,7 ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,OJO DE AGUA,CALLE,NINGUNO,AVENIDA,BORNEO,CALLE,CORVALLO,501.0,,,,1.0,,FRACCIONAMIENTO,PRIVADAS BORNEO,,,,66632.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,2895,12,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77052087,-100.21432273,2024-05,1
9457649,19006462112005392000008154S6,7 ELEVEN SUC 2579 TERMINAL A,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,24.0,,,,,,PARQUE INDUSTRIAL,ESTIVA AEROPUERTO,,,,,19,Nuevo León,6,Apodaca,411,Aeropuerto Internacional de Monterrey                                                                         ,0634,1,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77904552,-100.11721175,2024-05,2
9406454,19026462112005162000008154S1,7 ELEVEN SUC 2586 PASEO AMBERES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,PASEO AMBERES,CALLE,PASEO CONDES,CALLE,PASEO GALÍAS,CALLE,PASEO ARLÓN,800.0,,,,,,COLONIA,PASEO AMBERES,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2883,31,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.69933668,-100.15524946,2024-05,3
9469097,19039462112012012000008154S2,7 ELEVEN SUC 2592 LOMAS DEL VERGEL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AVENIDA DE LA LUZ,CALLE,PASEO DEL SOL,CALLE,LOMAS DEL VERGEL,CALLE,LOMA,1000.0,,,,,,FRACCIONAMIENTO,FRACC.LOMAS DEL VERGEL,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2928,28,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.5938257,-100.24979375,2024-05,1
9399471,19006462112005522000008154S8,7 ELEVEN SUC 2593 PASEO DE VIRREY DE ACUÑA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,5 DE MAYO,CALLE,PASEO VIRREY DE ALMANZA,CALLE,PASEO VIRREY DE ACUÑA,CALLE,PASEO VIRREYES,2000.0,,,,,,FRACCIONAMIENTO,RINCONADA COLONIAL SECTOR URBANO CERRADAS DE LA RINCONADA,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0507,23,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.80117046,-100.20002014,2024-05,1
9432899,19021462112002922000008154S2,7 ELEVEN SUC 2604 DURANGO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,DURANGO,CALLE,GENERAL CELESTINO GASCA,AVENIDA,LICENCIADO RAÚL SALINAS LOZANO,CALLE,PUEBLA,622.0,,,,,,COLONIA,CELESTINO GASCA,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,0043,10,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77187416,-100.31701118,2024-05,2
9444385,19006462112005482000008154S5,7 ELEVEN SUC 2605 DREAM LAGOON,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,LAGUNA DE ZEMPOALA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,306.0,1,,,,,COLONIA,CRYSTAL LAGOONS,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,2768,53,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.76873804,-100.20855305,2024-05,1
11751330,19018462112005635000008154S3,7 ELEVEN SUC 2608 CALZADA LAS CUMBRES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AV PASEO DE LOS LEONES ,CALLE,LOMAS DE ORIENTE,OTRO(ESPECIFIQUE),NINNGUNA,OTRO(ESPECIFIQUE),NINGUNO,1500.0,,,,,,COLONIA,DOMINIO CUMBRES,,,,,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,1760,7,,,,Fijo,25.75284672,-100.43527894,2025-04,0
9448889,19021462112002822000008154S4,7 ELEVEN SUC 2615 CARRETERA A MONCLOVA II,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,CARRETERA A MONCLOVA,CALLE,NINGUNO,CALLE,ANDRÉS CABALLERO GARCÍA,CALLE,NINGUNO,4995.0,A,,,,,COLONIA,NINGUNO,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1130,37,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.83471773,-100.31118734,2024-05,1
9416971,19006462112005362000008154S9,7 ELEVEN SUC 2623 SANTA CECILIA,7 ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,OTRO(ESPECIFIQUE),SANTA CECILIA,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,800.0,,,,,,FRACCIONAMIENTO,ARBADO SECTOR 01,,,,66610.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1581,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77563555,-100.23928843,2024-05,3
9416972,19006462112005382000008154S7,7 ELEVEN SUC 2627 CERRADAS DE MAGENTA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,JOSÉ MARÍA MORELOS Y PAVÓN,AVENIDA,DEL PARQUE,CALLE,MORELOS,CALLE,MALVA PONIENTE,600.0,,,,,,FRACCIONAMIENTO,CERRADAS DE MAGENTA,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0206,69,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.7547511,-100.23136771,2024-05,2
9448890,19021462112002842000008154S2,7 ELEVEN SUC 2631 LA ENCOMIENDA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CAMINO REAL,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,104.0,,,,,,COLONIA,FRACC. LA ENCOMIENDA,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1427,63,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77350564,-100.28164062,2024-05,2
9469886,19021462112002912000008154S3,7 ELEVEN SUC 2632 CALZADA ANAHUAC,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,REPÚBLICA MEXICANA (PORTAL DEL HUAJUCO),BOULEVARD,CANADÁ,CARRETERA,NACIONAL MÉXICO-LAREDO,OTRO(ESPECIFIQUE),NINGUNO,400.0,,,,,,COLONIA,FRACC. CALZADA ANAHUAC,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1855,39,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.79608053,-100.27398162,2024-05,0
9411117,19039462112012142000008154S7,7 ELEVEN SUC 2635 PASEO CUMBRES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ADOLFO RUÍZ CORTINES,OTRO(ESPECIFIQUE),NINGUNO,CALLE,PASEO DE LAS CUMBRES ORIENTE,AVENIDA,ABRAHAM LINCOLN,1501.0,A,,,,,COLONIA,PASEO DE CUMBRES,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,5072,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75865176,-100.40482675,2024-05,4
9406455,19006462112005402000008154S3,7 ELEVEN SUC 2640 RIOJA APODACA,7 ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ALERCE,CALLE,TUPELO,CALLE,CARRASCA,CALLE,KENTIA,100.0,,,,1.0,,COLONIA,QUINTA REAL SEGUNDO,,,,66607.0,19,Nuevo León,6,Apodaca,133,Santa Rosa                                                                                                    ,2927,4,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.81961667,-100.21450323,2024-05,0
9433841,19026462112005172000008154S0,7 ELEVEN SUC 2648 PASEO SAN CARLOS,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ELOY CAVAZOS (DEL ESTADO),CALLE,MISIÓN SANTA FE,PRIVADA,JARDINES DE LAS MISIONES,CALLE,MISIÓN DE SAN CARLOS,101.0,,,,,,COLONIA,MISION DE GUADALUPE,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2525,27,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.64714202,-100.17967351,2024-05,4
9448891,19021462112002872000008154S9,7 ELEVEN SUC 2652 MADEIRA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,LA CONCORDIA,CALLE,ANAHUAC,AVENIDA,LA PÉRGOLA,CALLE,CERRALVO,201.0,,,,,,COLONIA,FRACC. ANAHUAC MADEIRA,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1728,35,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.78512869,-100.27650994,2024-05,3
9448892,19018462112002012000008154S8,7 ELEVEN SUC 2666 AYUCCA EXTERIOR,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,OTRO(ESPECIFIQUE),NINGUNO,CALZADA,NINGUNO,PROLONGACION,PROLONGACION RUIZ CORTINES,OTRO(ESPECIFIQUE),NINGUNO,154.0,,,,,,FRACCIONAMIENTO,FRACCIONAMIENTO RESIDENCIAL AYUCCA,,,,,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,192A,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.76397189,-100.47095857,2024-05,0
9415339,19012462112000593000008154S2,7 ELEVEN SUC 2667 CARRETERA A SALINAS II,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,CARRETERA A SALINAS VICTORIA,OTRO(ESPECIFIQUE),BARDA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,NINGUNO,,,,,,19,Nuevo León,25,General Zuazua,300,Fraccionamiento Industrial MG                                                                                 ,0023,3,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.87355998,-100.25145406,2024-05,1
9398304,19018462112001952000008154S6,7 ELEVEN SUC 2674 VALLE DE CUMBRES,7 ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,OTRO(ESPECIFIQUE),VALLE DE LAS CUMBRES,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,970.0,G,,,,,COLONIA,VALLE DE CUMBRES,,,,66035.0,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,1597,52,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75910426,-100.43838825,2024-05,2
11813841,19018462112005644000008154S5,7 ELEVEN SUC 2680 LOS PARQUES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AV ABRAHAM LINCOLN,AVENIDA,AV DEL ROBLE ,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,3000.0,,,,,,COLONIA,MANDARA,,,,,19,Nuevo León,18,García,234,Los Parques                                                                                                   ,185A,37,,,,Fijo,25.7852572,-100.47634191,2025-04,1
9411118,19039462112012152000008154S6,7 ELEVEN SUC 2686 LOS ASTROS LL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,AVENIDA DE LOS ASTROS,CALLE,SATURNO,CALLE,NO REELECCIÓN,CALLE,PLUTÓN,550.0,L31,,,,,COLONIA,BARRIO MARGARITAS,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,484A,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW7-ELEVEN.COM.MX,Fijo,25.76946319,-100.40377701,2024-05,3
9404502,19006462112005432000008154S0,7 ELEVEN SUC 2690 CERRADAS DE CONCORDIA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CHOPO,BOULEVARD,CERRADAS DE CONCORDIA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,2110.0,,,,,,COLONIA,CERRADAS DE CONCORDIA,,,,,19,Nuevo León,6,Apodaca,402,Radica                                                                                                        ,062A,40,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77710528,-100.22192574,2024-05,0
9447087,19031462112002822000008154S3,7 ELEVEN SUC 2691 CARRETERA LIBRE A JUAREZ,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,CARRETERA A REYNOSA,CALLE,RÍO SAN JUAN,AVENIDA,CARRETERA A SAN ROQUE,OTRO(ESPECIFIQUE),NINGUNO,643.0,,,,,,COLONIA,LOS ARCOS,,,,,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,0980,32,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.65726052,-100.13572667,2024-05,2
9433843,19006462112005542000008154S6,7 ELEVEN SUC 2697 CERRADAS DE SANTA ROSA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,VALLE VERDE,AVENIDA,CAMINO AL MEZQUITAL,CALLE,MORALEJA,OTRO(ESPECIFIQUE),NINGUNO,400.0,,,,,,FRACCIONAMIENTO,CERRADAS DE SANTA ROSA SECTOR PREMIER,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0206,68,,EDGAR.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75098976,-100.22954083,2024-05,2
9445719,19018462112001992000008154S2,7 ELEVEN SUC 2702 CALZADA LAS MITRAS,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ADOLFO RUIZ CORTINES,AVENIDA,LAS MITRAS,CALLE,NINGUNO,CALLE,ARAMAR,2600.0,,,,,,COLONIA,CUMBRES LA RIOJA,,,,,19,Nuevo León,18,García,212,Mitras Poniente                                                                                               ,160A,48,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.77057232,-100.45930615,2024-05,1
6724107,19006462112003552100008154S7,7 ELEVEN SUC 2705 NUEVO BELLO AMANECER,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,OTRO(ESPECIFIQUE),NINGUNO,AVENIDA,BELLO AMANECER,CALLE,VALLE DE LAS VIOLETAS,CALLE,JARDÍN DE LAS ABELIAS,1400.0,,,,,,RESIDENCIAL,BELLO AMANECER,,,,,19,Nuevo León,26,Guadalupe,134,Bello Amanecer                                                                                                ,0139,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.70073622,-100.13431905,2016-01,1
6235882,19039462112004602000008154S0,7 ELEVEN SUC 2707 NUEVA MIGUEL HIDALGO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,ANDADOR,EMILIO CARRANZA,ANDADOR,HERMENEGILDO GALEANA,PEATONAL,JOSÉ MARÍA MORELOS Y PAVÓN,319.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1741,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66652591,-100.31347753,2010-07,23
9432902,19039462112011972000008154S8,7 ELEVEN SUC 2708 SEMILLERO PURISIMA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,CALLE,JUAN ALDAMA,CALLE,SERAFÍN PEÑA,CALLE,MARIANO MATAMOROS,653.0,,,,,,COLONIA,CENTRO,PASAJE Y ANDADOR COMERCIAL,SEMILLERO PURISIMA,SN,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1737,5,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67023074,-100.32519658,2024-05,8
9406453,19019462112001372000008154S5,7 ELEVEN SUC 2711 TORRE ICONN,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,LICENCIADO GUSTAVO DÍAZ ORDAZ (20 DE NOVIEMBRE),CALLE,ZINC,CALLE,ORO,OTRO(ESPECIFIQUE),NINGUNO,8001.0,,,,,,FRACCIONAMIENTO,333 CENTRO CORPORATIVO DE NEGOCIOS,,,,,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,0026,25,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67548022,-100.41595626,2024-05,1
9399470,19006462112005412000008154S2,7 ELEVEN SUC 2712 RINCON DE GALICIA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,HACIENDA AGUA FRÍA,CALLE,NINGUNO,CALLE,LA CORUÑA,OTRO(ESPECIFIQUE),NINGUNO,4353.0,,,,,,FRACCIONAMIENTO,RINCON DE GALICIA,,,,,19,Nuevo León,6,Apodaca,5,Agua Fría                                                                                                     ,0634,3,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.81646744,-100.15224411,2024-05,0
9448893,19018462112002022000008154S7,7 ELEVEN SUC 2716 VALLE DE LINCOLN ELITE,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ABRAHAM LINCOLN,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1131.0,,,,,,COLONIA,VALLE DE LINCOLN,,,,,19,Nuevo León,18,García,25,Valle de Lincoln                                                                                              ,1385,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.78893909,-100.49551485,2024-05,1
9444075,19046462112003692000008154S7,7 ELEVEN SUC 2727 CERRADAS DE CASA BLANCA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,BERMELLÓN,OTRO(ESPECIFIQUE),NINGUNO,CALLE,AMARANTO,100.0,1,,,,,COLONIA,CERRADAS DE CASA BLANCA,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,0610,51,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73398621,-100.22189597,2024-05,3
9455370,19041462112001012000008154S1,7 ELEVEN SUC 2738 CENTRAL Y SAN FRANCISCO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CENTRAL,CALLE,MADERO,CALLE,ALDAMA,OTRO(ESPECIFIQUE),NINGUNO,2513.0,,,,,,COLONIA,COLINAS DEL AEROPUERTO,,,,,19,Nuevo León,41,Pesquería,337,Colinas del Aeropuerto                                                                                        ,021A,33,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.81600103,-100.1087142,2024-05,2
